Order_ID,Date_Time,Time_of_Order,Demand_Level,Traffic_Congestion,Urgency_Level,Driver_Availability,Distance_km,Base_Price,MRP_Price,Competitor_Price,Weather_Impact,Special_Event,Customer_Loyalty,Stock_Availability,Final_Price,Handling_Charges,Delivery_Charges,Expiry_Days
ORD3957,4/30/2024 13:50,13:50,Medium,Heavy,Same-day,Low,20.03,405.42,457.26,542.19,Stormy,None,2,Out of Stock,555.73,14.3,39.84,70
ORD3958,3/4/2024 12:28,12:28,Medium,Light,Standard,Medium,5.46,494.27,574.92,621.55,Snowy,None,3,Low Stock,617.69,20.1,7.92,66
ORD3959,5/28/2024 21:25,21:25,High,Light,Express,Low,44.86,374.44,487.85,564.57,Snowy,Sports Event,5,Out of Stock,782.24,9.83,76.29,50
ORD3960,8/6/2024 18:36,18:36,Low,Moderate,Express,Medium,9.17,351.1,412.52,366.19,Snowy,None,5,Low Stock,433.74,7.08,15.67,50
ORD3961,6/30/2024 19:07,19:07,Low,Moderate,Standard,Low,39.84,458.32,639.7,611.53,Clear,Sports Event,4,Low Stock,618.62,12.56,73.65,51
ORD3962,12/15/2024 20:31,20:31,High,Moderate,Same-day,High,27.03,303.01,368.54,386.18,Rainy,None,2,Out of Stock,491.75,12.41,21.2,219
ORD3963,2/12/2024 1:08,1:08,Medium,Moderate,Same-day,Medium,16.09,438.32,624.75,527.86,Rainy,Holiday,2,Out of Stock,646.24,19.28,12.24,43
ORD3964,7/24/2024 21:39,21:39,Medium,Moderate,Express,High,5.48,419.24,538.91,471.33,Snowy,None,2,In-stock,556.74,20.77,4.57,205
ORD3965,11/28/2024 14:05,14:05,High,Moderate,Same-day,Low,34.74,37.31,54.89,65.39,Snowy,Sports Event,5,Out of Stock,131.39,0.85,66.69,357
ORD3966,9/12/2024 5:34,5:34,Medium,Heavy,Standard,Low,47.36,384.67,478.33,468.98,Snowy,Holiday,2,Out of Stock,602.2,17.15,51.06,53
ORD3967,9/21/2024 21:04,21:04,Medium,Light,Express,High,17.16,243.52,306.68,286.38,Rainy,None,2,Low Stock,333.65,9.83,11.03,228
ORD3968,3/17/2024 8:21,8:21,Low,Light,Same-day,High,26.53,401.46,556.48,498.92,Snowy,Sports Event,1,Low Stock,606.54,14.06,32.6,253
ORD3969,3/13/2024 21:05,21:05,High,Heavy,Standard,Medium,42.63,168.08,204.78,231.04,Clear,Holiday,3,Out of Stock,392.36,7.59,59.16,332
ORD3970,7/23/2024 15:46,15:46,High,Moderate,Standard,Medium,47.79,492.82,613.46,621.37,Clear,None,5,Low Stock,759.79,14.47,71.11,181
ORD3971,7/19/2024 12:38,12:38,Medium,Heavy,Same-day,High,31.54,414.76,526.68,620.71,Stormy,None,1,In-stock,625.01,17.37,16.34,23
ORD3972,8/26/2024 22:19,22:19,Low,Light,Express,Medium,14.73,221.6,319.02,332.84,Rainy,Holiday,3,Out of Stock,375.3,9.51,21.34,271
ORD3973,7/11/2024 22:11,22:11,Medium,Moderate,Same-day,High,10.41,330.31,460.69,454.75,Snowy,Holiday,4,Low Stock,477.85,10.57,19.45,327
ORD3974,10/30/2024 2:20,2:20,Low,Heavy,Express,Low,35.87,189.27,229.05,218.02,Clear,Holiday,4,In-stock,298.01,5.85,38.41,119
ORD3975,4/30/2024 16:37,16:37,Medium,Heavy,Standard,Medium,46.38,381.83,440.3,420.3,Clear,Holiday,5,Out of Stock,556.59,14.37,53.96,30
ORD3976,12/12/2024 17:18,17:18,Low,Light,Standard,Low,32.56,398.2,552.23,634.45,Clear,Holiday,0,Low Stock,539.36,11.4,23.05,269
ORD3977,6/13/2024 11:15,11:15,High,Light,Same-day,High,37.06,410.27,582.89,480.84,Stormy,None,0,In-stock,736.34,16.59,30.1,90
ORD3978,1/16/2024 5:50,5:50,Low,Light,Same-day,Low,31.21,125.96,144.23,128.74,Clear,None,5,In-stock,190.43,3.38,23.89,346
ORD3979,9/17/2024 10:37,10:37,Low,Light,Same-day,Medium,43.74,459.53,552.16,529.65,Stormy,Holiday,4,Out of Stock,821.76,19.25,25.06,230
ORD3980,3/24/2024 11:26,11:26,High,Heavy,Express,High,25.99,71.86,82.67,85.35,Snowy,Sports Event,0,In-stock,134.4,1.84,14.58,8
ORD3981,8/25/2024 4:03,4:03,High,Moderate,Standard,High,16.86,416.05,588.64,692.83,Stormy,Holiday,5,Out of Stock,787.01,13.34,25.14,364
ORD3982,8/22/2024 17:13,17:13,Medium,Moderate,Express,Medium,35.56,446.73,640.94,596.59,Snowy,Sports Event,3,Out of Stock,770.24,11.27,47.34,42
ORD3983,2/22/2024 5:03,5:03,Medium,Light,Standard,Low,11.92,352.5,414.8,404.6,Rainy,Holiday,4,Out of Stock,519.37,9.91,12.76,19
ORD3984,4/28/2024 5:12,5:12,Low,Moderate,Express,High,15.23,175.52,212.32,194.84,Snowy,None,0,In-stock,224.24,7.04,10.04,126
ORD3985,5/7/2024 5:38,5:38,High,Moderate,Express,Low,38.9,168.47,185.46,208.31,Stormy,Holiday,3,In-stock,325.13,4.63,59.38,336
ORD3986,3/2/2024 13:57,13:57,Low,Light,Same-day,Medium,22.35,148.16,170.34,180.73,Snowy,Holiday,3,Low Stock,229.48,4.23,36.79,29
ORD3987,7/21/2024 0:37,0:37,Low,Heavy,Express,Medium,20.64,411.19,466.43,538.07,Snowy,Sports Event,0,Out of Stock,610.03,10.97,14.46,342
ORD3988,6/23/2024 6:19,6:19,Low,Heavy,Standard,High,45.5,147.41,179.3,176.71,Clear,Holiday,4,In-stock,268.38,6.75,40.61,56
ORD3989,6/4/2024 17:16,17:16,High,Moderate,Standard,High,15.68,44.98,62.29,62.06,Stormy,None,3,In-stock,110.46,1.39,30.69,94
ORD3990,3/24/2024 23:35,23:35,Medium,Moderate,Standard,High,38.38,357.47,461.49,473.6,Clear,Sports Event,2,Low Stock,540.85,12.42,59.4,193
ORD3991,10/29/2024 18:40,18:40,Medium,Moderate,Standard,Medium,21.35,78.52,113.14,119.33,Rainy,Holiday,0,Out of Stock,123.64,2.85,17.75,40
ORD3992,7/22/2024 5:38,5:38,Low,Heavy,Standard,Low,13.62,283.76,351.9,359.28,Clear,Sports Event,3,In-stock,416.16,10.49,11.72,303
ORD3993,7/13/2024 5:00,5:00,Low,Light,Express,Medium,22.82,234.87,348.98,328.33,Rainy,Holiday,5,Low Stock,319.58,9.5,11.68,306
ORD3994,7/4/2024 8:29,8:29,Low,Heavy,Express,High,35.65,127.53,158.85,188.32,Clear,Holiday,0,In-stock,205.36,4.16,26.5,122
ORD3995,5/22/2024 3:02,3:02,Medium,Heavy,Standard,High,44.97,366.85,453.17,371.73,Rainy,Holiday,4,Out of Stock,566.51,15.38,70.85,169
ORD3996,4/10/2024 11:31,11:31,Medium,Light,Express,High,2.16,339.9,441.61,449.49,Clear,None,0,Low Stock,378.23,9.14,1.76,31
ORD3997,12/9/2024 12:04,12:04,Medium,Heavy,Same-day,Low,38.92,33.89,38.29,40.97,Stormy,Sports Event,5,Low Stock,78.82,1.44,27.82,194
ORD3998,9/4/2024 15:40,15:40,Medium,Moderate,Standard,High,5.47,495.15,704.92,756.97,Stormy,None,0,In-stock,619.97,11.29,9.91,48
ORD3999,2/1/2024 3:51,3:51,Low,Moderate,Standard,Low,23.53,321.3,472.09,504.66,Rainy,Holiday,3,Out of Stock,501.55,9.07,16.9,202
ORD4000,11/17/2024 20:59,20:59,Low,Heavy,Same-day,High,28.39,284.29,345.09,338.18,Stormy,None,2,Out of Stock,421.43,12.05,39.43,6
ORD4001,4/4/2024 2:15,2:15,Medium,Heavy,Same-day,Medium,34.64,381.95,476.17,435.98,Snowy,Holiday,1,In-stock,570.31,16.11,59.37,50
ORD4002,10/26/2024 11:39,11:39,Medium,Light,Same-day,High,31.56,272.31,355.3,414.86,Clear,Sports Event,0,Low Stock,429.91,11.17,45.4,86
ORD4003,2/1/2024 3:14,3:14,Medium,Light,Standard,High,43.49,416.27,508.02,455.16,Snowy,Holiday,3,Out of Stock,714.62,8.65,30.97,329
ORD4004,10/21/2024 1:46,1:46,Low,Heavy,Same-day,Medium,40.73,172.01,228.39,231.29,Clear,Holiday,1,Low Stock,284.51,4.2,53.76,6
ORD4005,10/3/2024 22:26,22:26,Low,Heavy,Standard,High,11.1,482.26,677.64,691.69,Snowy,None,0,In-stock,710.46,20.25,12.61,154
ORD4006,9/4/2024 8:19,8:19,Low,Moderate,Express,High,31.21,126.44,153.07,155.03,Snowy,Holiday,1,Low Stock,214.06,6.03,21.43,129
ORD4007,11/5/2024 17:01,17:01,Medium,Moderate,Express,Low,38.71,25.56,30.27,33.31,Rainy,None,5,In-stock,99.36,1.16,67.11,71
ORD4008,4/27/2024 15:44,15:44,Low,Moderate,Standard,High,42.79,198.11,232.79,258.8,Snowy,Sports Event,0,Out of Stock,321.25,4.57,53.28,113
ORD4009,7/8/2024 2:02,2:02,Medium,Heavy,Same-day,Medium,30.89,214.26,308.74,350.75,Rainy,None,4,In-stock,314.43,5.29,26,212
ORD4010,1/7/2024 23:06,23:06,High,Heavy,Same-day,High,48.76,99.92,118.83,112.44,Rainy,None,3,Low Stock,219.96,2.49,77.21,210
ORD4011,3/23/2024 2:50,2:50,Low,Moderate,Same-day,Medium,49.34,175.18,192.72,185.56,Clear,Sports Event,1,Out of Stock,399.12,8.43,93.93,220
ORD4012,10/25/2024 16:35,16:35,High,Moderate,Same-day,Medium,21.21,81.47,100.27,101.86,Clear,Sports Event,3,Out of Stock,185.68,2.21,37.84,35
ORD4013,11/24/2024 16:07,16:07,Low,Moderate,Express,Medium,27.79,88.64,131.44,108.65,Snowy,Sports Event,0,In-stock,142.81,1.97,24.29,309
ORD4014,1/8/2024 15:57,15:57,High,Moderate,Same-day,High,25.94,474.27,706.55,587.56,Stormy,Sports Event,1,Out of Stock,965.29,22.68,23.87,122
ORD4015,1/30/2024 7:24,7:24,High,Moderate,Express,Medium,3.78,319.28,370.5,425.45,Clear,Sports Event,3,In-stock,506.6,13.83,6.95,307
ORD4016,7/7/2024 18:53,18:53,Low,Light,Standard,Medium,24.51,353.83,402.59,422.6,Stormy,Holiday,0,Out of Stock,540.18,14.17,17.34,324
ORD4017,11/4/2024 21:04,21:04,High,Heavy,Standard,Low,43.26,230.28,303.67,353.28,Snowy,Sports Event,1,In-stock,448.05,10.3,75.27,263
ORD4018,10/8/2024 2:02,2:02,Medium,Moderate,Express,Low,3.47,290.95,341.75,406.01,Clear,None,3,In-stock,403.75,11.15,2.76,286
ORD4019,4/1/2024 3:37,3:37,Medium,Moderate,Standard,High,28.29,246.63,335.62,378.28,Rainy,Holiday,4,Low Stock,346.76,8.51,35.61,67
ORD4020,4/30/2024 8:05,8:05,High,Moderate,Express,High,3.06,111.19,147.44,165.14,Stormy,None,3,Low Stock,153.63,5.04,4.6,309
ORD4021,11/6/2024 11:49,11:49,High,Moderate,Express,Low,25.48,244.54,301.32,291.49,Rainy,Holiday,4,Out of Stock,482.8,5.93,35.46,226
ORD4022,4/24/2024 2:42,2:42,High,Heavy,Express,High,41.1,374.82,414.73,421.25,Stormy,Holiday,1,In-stock,649.79,15.24,27.91,297
ORD4023,8/1/2024 9:42,9:42,Medium,Light,Standard,Low,34.31,87.19,105.44,103.95,Clear,None,3,Out of Stock,127.21,4.18,26.01,348
ORD4024,9/22/2024 10:35,10:35,Medium,Heavy,Standard,Low,23.42,417.43,490.07,500.05,Rainy,Holiday,2,Out of Stock,623.37,9.45,26.27,216
ORD4025,7/7/2024 0:26,0:26,Medium,Moderate,Express,Low,47.3,322.82,468.47,528.09,Clear,Sports Event,4,In-stock,482.48,11.72,87.93,198
ORD4026,3/12/2024 9:48,9:48,Medium,Light,Standard,High,48.53,399.93,458.02,366.56,Rainy,None,0,Low Stock,546.15,11.32,47.44,50
ORD4027,1/5/2024 11:28,11:28,Low,Moderate,Same-day,Low,38.17,256.19,362.26,384.01,Snowy,Holiday,4,In-stock,400.36,7.87,55.57,187
ORD4028,6/28/2024 6:55,6:55,Low,Heavy,Same-day,Medium,6.27,196.93,265.78,214.11,Stormy,Holiday,1,Out of Stock,348.15,5.54,7.53,122
ORD4029,9/22/2024 13:21,13:21,High,Moderate,Same-day,High,17.84,133.33,174.2,200.19,Snowy,Holiday,3,Low Stock,235.23,5.2,27.43,37
ORD4030,3/24/2024 0:03,0:03,High,Heavy,Standard,Medium,32,179.44,227.51,260.09,Rainy,Holiday,0,Out of Stock,373.36,6.72,45.82,321
ORD4031,5/31/2024 23:39,23:39,Medium,Moderate,Standard,High,40.37,86.62,117.1,108.36,Snowy,Holiday,3,Out of Stock,176.87,2.72,64.72,43
ORD4032,9/27/2024 4:13,4:13,Low,Heavy,Express,High,32.81,429.57,523.36,459.49,Snowy,Sports Event,2,Low Stock,665.97,21.41,30.6,230
ORD4033,3/10/2024 10:34,10:34,High,Light,Same-day,Medium,2.36,27.47,40.06,39.33,Rainy,Holiday,2,Out of Stock,58.25,0.84,4.26,272
ORD4034,9/12/2024 3:13,3:13,Low,Light,Same-day,Medium,34.32,66.62,77.08,73.16,Rainy,Holiday,3,Out of Stock,170.68,2.72,64.42,205
ORD4035,1/6/2024 13:19,13:19,High,Moderate,Same-day,High,23,384.03,518.6,578.91,Snowy,Holiday,2,In-stock,684.62,10.74,25.92,71
ORD4036,9/7/2024 16:43,16:43,Medium,Moderate,Same-day,Low,46.16,31.59,40.01,42.04,Stormy,Sports Event,5,Low Stock,109.61,0.97,66.02,56
ORD4037,1/7/2024 6:02,6:02,Low,Light,Express,Low,7.51,14.52,21.74,22.69,Rainy,Sports Event,3,Low Stock,24.24,0.3,7.99,166
ORD4038,8/14/2024 15:32,15:32,Low,Light,Express,Medium,22.52,34.54,39.77,35.72,Stormy,None,1,Low Stock,60.99,0.75,15.03,123
ORD4039,2/12/2024 9:55,9:55,High,Light,Express,High,19.58,280.05,372.59,332.65,Rainy,Sports Event,5,Low Stock,509.99,9.48,37.99,343
ORD4040,8/9/2024 12:37,12:37,Low,Light,Same-day,Low,9.93,125.02,146.54,121.52,Stormy,None,0,In-stock,187.37,3.02,16.08,98
ORD4041,11/12/2024 10:31,10:31,High,Light,Same-day,Low,10.03,84.72,122.31,133.09,Stormy,None,0,In-stock,164.07,3.93,19.44,181
ORD4042,4/21/2024 10:12,10:12,Low,Heavy,Same-day,Low,47.79,432.5,546.01,510.96,Snowy,None,4,Low Stock,564.42,9.51,80.21,83
ORD4043,11/4/2024 18:21,18:21,Low,Moderate,Express,Low,18.14,69.31,79.09,63.59,Clear,Holiday,4,Low Stock,125.58,3,27.12,298
ORD4044,7/6/2024 13:25,13:25,Medium,Moderate,Express,Low,19.7,204.94,237.35,230.31,Rainy,Holiday,4,Low Stock,296.81,4.51,21.62,77
ORD4045,4/17/2024 13:32,13:32,Medium,Heavy,Same-day,Medium,42.68,223.81,263.12,289.18,Clear,Holiday,2,Out of Stock,461.62,10.4,71.27,295
ORD4046,2/24/2024 13:44,13:44,Medium,Heavy,Standard,Low,36.44,417.71,496.36,532.93,Snowy,Holiday,1,Out of Stock,609.82,13.31,33.01,111
ORD4047,8/12/2024 17:26,17:26,Low,Moderate,Same-day,High,9.97,354.52,423.22,493.68,Rainy,Sports Event,1,Out of Stock,504.45,9.37,18.71,123
ORD4048,12/22/2024 21:49,21:49,Low,Light,Standard,Low,8.57,195.87,275.06,225.47,Clear,Sports Event,5,In-stock,281.06,4.11,15.61,128
ORD4049,10/13/2024 16:22,16:22,High,Heavy,Same-day,Low,10.66,52.86,67.22,61.12,Stormy,Sports Event,2,Out of Stock,96.69,1.7,6.84,35
ORD4050,3/28/2024 8:10,8:10,High,Moderate,Same-day,Low,48.58,133.39,166.49,151.65,Rainy,Sports Event,2,Out of Stock,264.72,4.35,50.13,174
ORD4051,12/31/2024 16:36,16:36,Medium,Light,Express,High,22.74,14.96,18.92,19.88,Snowy,Holiday,1,Low Stock,61.68,0.71,42.53,275
ORD4052,2/6/2024 3:15,3:15,Medium,Heavy,Express,High,28.51,63.21,80.31,73.88,Clear,Holiday,5,In-stock,133.02,1.94,32.1,140
ORD4053,10/26/2024 6:33,6:33,High,Moderate,Express,Medium,45.68,181.37,260.83,214.84,Rainy,Sports Event,2,Low Stock,279.77,8.93,24.33,151
ORD4054,4/30/2024 11:00,11:00,Low,Moderate,Standard,Medium,25.4,26.81,31.46,34.61,Stormy,None,2,Low Stock,57.05,0.68,26.64,71
ORD4055,9/6/2024 2:38,2:38,Low,Moderate,Same-day,Low,17,397.9,573.84,598.78,Snowy,None,4,In-stock,582.7,13.46,9.2,161
ORD4056,3/8/2024 1:45,1:45,High,Moderate,Same-day,Low,37.12,295.78,364.35,413.79,Clear,Sports Event,0,In-stock,516.68,7.14,37.58,246
ORD4057,2/28/2024 21:00,21:00,Medium,Light,Express,High,19.71,400.22,453.07,402.64,Stormy,Sports Event,5,Out of Stock,580.82,8.06,16.78,122
ORD4058,3/4/2024 1:24,1:24,Low,Heavy,Express,High,35.67,481.64,548.96,533.18,Clear,None,5,Out of Stock,623.58,23.15,29.04,200
ORD4059,5/21/2024 23:30,23:30,Low,Moderate,Express,Low,22.72,334.24,455.96,494.36,Clear,Sports Event,5,In-stock,506.74,9.65,32.7,357
ORD4060,9/7/2024 0:47,0:47,Medium,Moderate,Same-day,Low,2.27,404.9,547.47,564.99,Clear,None,1,In-stock,501.75,17.06,4.51,68
ORD4061,11/20/2024 16:24,16:24,High,Light,Same-day,Low,21.91,198.02,282.95,236.69,Rainy,Sports Event,3,Low Stock,371.06,8.64,37.7,299
ORD4062,8/21/2024 18:14,18:14,Medium,Heavy,Standard,Low,34.04,201.02,228.46,227.84,Stormy,Sports Event,0,Low Stock,310.58,7.62,48.05,90
ORD4063,4/19/2024 19:03,19:03,Medium,Light,Standard,Medium,3.24,328.27,427.39,449.22,Rainy,None,2,Low Stock,443.36,9.21,4.61,291
ORD4064,9/26/2024 17:29,17:29,Low,Moderate,Standard,High,9.45,195.21,254.13,264.65,Rainy,None,4,In-stock,303.3,5.46,5.73,58
ORD4065,2/29/2024 17:23,17:23,High,Heavy,Standard,High,25.42,299.69,401.32,437.78,Rainy,Sports Event,4,In-stock,618.41,11.41,18.24,160
ORD4066,4/29/2024 5:54,5:54,Low,Heavy,Standard,High,14.06,118.94,131.39,111.98,Snowy,Sports Event,5,Out of Stock,209.1,5.31,23.2,52
ORD4067,2/6/2024 13:17,13:17,Medium,Heavy,Same-day,Medium,11.43,96,119.16,103.94,Snowy,None,2,Low Stock,155.05,3.61,18.01,51
ORD4068,4/30/2024 5:37,5:37,High,Light,Same-day,Low,28.44,174.5,257.74,281.04,Clear,None,5,Out of Stock,341.02,7.8,26,43
ORD4069,3/29/2024 14:05,14:05,Medium,Moderate,Express,Medium,40.64,60.02,70.08,80.47,Stormy,None,0,Low Stock,127.5,2.46,44.94,49
ORD4070,8/19/2024 13:44,13:44,Low,Moderate,Express,Medium,25.85,493.27,588.33,475.14,Stormy,Sports Event,5,Low Stock,589.11,12.56,19.84,100
ORD4071,6/3/2024 12:19,12:19,High,Moderate,Standard,High,46.25,220.49,278.54,294.52,Snowy,None,5,In-stock,407.18,8.89,33.85,209
ORD4072,8/8/2024 16:40,16:40,Low,Light,Standard,Medium,34.75,492.12,630.96,682.52,Stormy,Holiday,5,Out of Stock,677.64,11.93,39.4,276
ORD4073,11/2/2024 8:43,8:43,Medium,Light,Express,High,42.76,92.47,116.19,96.18,Snowy,None,1,Out of Stock,145.95,2.23,25.4,161
ORD4074,7/25/2024 0:31,0:31,Medium,Heavy,Standard,High,9.38,217.91,247.94,207.28,Stormy,Sports Event,5,In-stock,347.21,6.18,4.98,12
ORD4075,2/17/2024 2:58,2:58,Low,Moderate,Express,High,31.9,444.91,525.55,464.74,Clear,Holiday,2,In-stock,652.11,9.19,61.64,32
ORD4076,3/17/2024 16:38,16:38,Medium,Light,Same-day,Low,4.22,475.27,561.47,670.17,Stormy,Holiday,3,Out of Stock,691.82,10.58,2.81,138
ORD4077,8/25/2024 15:02,15:02,Medium,Moderate,Same-day,High,36.79,280.63,376.42,373.32,Stormy,Sports Event,3,Out of Stock,546.03,8.47,73.05,185
ORD4078,2/22/2024 15:57,15:57,High,Light,Standard,High,7.32,99.31,135.04,110.35,Snowy,Sports Event,5,In-stock,198.22,2.06,10.28,11
ORD4079,5/16/2024 18:48,18:48,Low,Heavy,Same-day,High,12.84,300.96,348.79,400.04,Clear,None,4,Low Stock,403.64,8.08,22.77,183
ORD4080,12/6/2024 15:46,15:46,High,Light,Standard,Medium,19.75,309.82,368.35,407.44,Snowy,Holiday,1,Out of Stock,534.65,11.14,17.66,246
ORD4081,8/22/2024 23:05,23:05,Low,Light,Express,Medium,40.5,467.57,603.67,494.92,Snowy,Sports Event,4,Out of Stock,765.4,10.95,61.45,345
ORD4082,8/12/2024 0:21,0:21,High,Moderate,Standard,Medium,5.21,153.43,196.22,160.15,Rainy,Holiday,1,Low Stock,245.39,4.27,4.24,156
ORD4083,8/16/2024 14:28,14:28,Medium,Heavy,Standard,Medium,45.44,147.44,189.91,214.95,Stormy,Holiday,2,Low Stock,237.17,6.59,42.17,228
ORD4084,12/29/2024 3:38,3:38,Low,Moderate,Same-day,Medium,30.14,414.64,483.1,505.67,Snowy,None,1,Low Stock,583.74,16.39,29.88,12
ORD4085,11/2/2024 17:15,17:15,Medium,Heavy,Express,High,48.44,296.98,382.31,385.99,Snowy,Holiday,1,Low Stock,424.02,7.24,71.7,306
ORD4086,4/16/2024 18:51,18:51,Medium,Heavy,Express,High,28,184.54,264.1,314.28,Rainy,Holiday,5,In-stock,354.5,7.61,49.12,202
ORD4087,5/4/2024 16:12,16:12,High,Heavy,Standard,Low,27.77,73.54,87.11,95.44,Rainy,None,4,In-stock,141.92,2.7,16.08,180
ORD4088,1/15/2024 4:00,4:00,High,Moderate,Standard,High,1.95,67.74,98.6,108.69,Stormy,None,3,In-stock,113.88,2.9,1.71,192
ORD4089,8/11/2024 23:13,23:13,Medium,Moderate,Express,Low,17.02,477.89,576.43,498.31,Snowy,None,1,Out of Stock,629.54,22.21,13.46,197
ORD4090,9/22/2024 17:43,17:43,High,Moderate,Same-day,Medium,8.15,94.67,120.85,139.29,Clear,None,0,Low Stock,137.31,4.72,12.83,13
ORD4091,8/15/2024 4:22,4:22,Low,Moderate,Standard,Medium,2.15,156.4,224.87,195.6,Snowy,None,4,Low Stock,168.3,4.03,3.52,197
ORD4092,1/29/2024 8:23,8:23,Medium,Light,Same-day,Medium,35.77,480.53,584.9,643.44,Stormy,Sports Event,2,In-stock,703.46,19.22,62.31,265
ORD4093,6/23/2024 11:41,11:41,Low,Light,Express,Low,28.44,390.27,442.31,427.41,Rainy,None,5,Low Stock,557.72,11.22,50.13,255
ORD4094,10/7/2024 18:17,18:17,Low,Moderate,Express,High,22.68,422.51,491.41,518.04,Stormy,None,5,In-stock,555.93,17.7,40.88,149
ORD4095,12/25/2024 13:19,13:19,High,Moderate,Express,Medium,12.14,349.82,465.59,514.4,Snowy,None,2,Out of Stock,574.98,14.22,18.11,363
ORD4096,4/10/2024 9:57,9:57,Low,Light,Standard,Medium,24.46,113.07,139.36,114.55,Clear,None,3,Out of Stock,185.13,3.6,47.18,300
ORD4097,8/11/2024 0:10,0:10,High,Moderate,Standard,Medium,49.98,58.99,65.57,67.75,Clear,None,0,Out of Stock,116.54,2.18,33.88,273
ORD4098,9/2/2024 9:16,9:16,High,Heavy,Express,Medium,26.69,162.97,188.4,198.45,Snowy,Holiday,1,Low Stock,292.32,4.44,33.47,347
ORD4099,11/27/2024 11:07,11:07,Low,Heavy,Standard,Low,41.22,112.22,168.13,191.98,Clear,None,2,Out of Stock,221.49,4.62,72.9,88
ORD4100,5/30/2024 18:31,18:31,High,Moderate,Express,Low,16.12,380.7,430.56,372.74,Stormy,None,4,Low Stock,617.98,18.57,13.7,82
ORD4101,1/2/2024 8:45,8:45,Low,Heavy,Same-day,Low,42.36,149.43,181.64,193.58,Rainy,Holiday,0,In-stock,284.47,6.34,83.4,100
ORD4102,9/29/2024 6:33,6:33,Medium,Light,Same-day,Low,2.89,44.84,62.93,58.09,Stormy,None,1,In-stock,67.32,1.42,5.26,357
ORD4103,5/21/2024 13:46,13:46,Medium,Light,Express,Medium,49.15,311.02,439.74,392.2,Rainy,Sports Event,2,Out of Stock,507.79,8.37,28.84,118
ORD4104,10/7/2024 21:51,21:51,High,Heavy,Same-day,High,39.26,294.81,333.34,333.1,Snowy,Sports Event,3,In-stock,551.6,8.36,39.97,221
ORD4105,8/23/2024 7:35,7:35,Medium,Moderate,Standard,Low,1.34,17.49,21.74,19.4,Stormy,None,4,In-stock,20.74,0.86,0.99,319
ORD4106,4/9/2024 12:17,12:17,High,Heavy,Standard,Medium,41.14,159.2,204.15,167.26,Clear,Sports Event,5,In-stock,339.4,4.49,80.3,329
ORD4107,10/2/2024 20:33,20:33,High,Light,Same-day,High,34.23,485.33,568.07,548.26,Snowy,None,4,In-stock,774.67,10.4,62.92,315
ORD4108,1/14/2024 5:54,5:54,Low,Heavy,Same-day,Low,6.13,125.54,165.83,195.58,Snowy,Holiday,3,Low Stock,201.22,5.65,11.23,76
ORD4109,7/9/2024 4:21,4:21,Medium,Light,Same-day,Medium,46.05,83.86,110.94,133,Rainy,Holiday,0,In-stock,208.7,3.18,81.52,34
ORD4110,10/6/2024 16:30,16:30,Low,Light,Express,Low,29.34,98.23,146.72,124.29,Snowy,None,4,Out of Stock,144.8,3.24,22.51,173
ORD4111,9/13/2024 22:22,22:22,Medium,Moderate,Standard,Low,11.31,277.97,371.69,331.42,Rainy,Sports Event,4,In-stock,346.53,8.13,5.82,290
ORD4112,2/25/2024 12:12,12:12,Low,Light,Standard,Medium,37.86,118.54,143.6,145.7,Stormy,Holiday,1,Out of Stock,250.13,3.23,63.88,210
ORD4113,5/3/2024 8:33,8:33,Low,Heavy,Same-day,Medium,46.41,371.28,457.7,402.81,Stormy,Sports Event,1,Low Stock,550.74,12.1,90.67,20
ORD4114,11/25/2024 12:18,12:18,Low,Light,Express,Medium,48.41,58.03,81.33,88.56,Rainy,None,1,Low Stock,143.85,2.27,70.94,94
ORD4115,1/24/2024 11:07,11:07,Medium,Light,Same-day,Medium,47.59,493.72,580.66,513.6,Snowy,Sports Event,3,Out of Stock,759.68,12.57,60.21,303
ORD4116,4/24/2024 22:18,22:18,Low,Moderate,Same-day,Medium,30.73,305.85,350.51,389.41,Stormy,None,0,In-stock,429.56,12.96,52.31,19
ORD4117,9/20/2024 21:04,21:04,High,Heavy,Same-day,Medium,27.75,15.81,21.27,21.74,Stormy,None,0,Out of Stock,46.66,0.75,21.54,153
ORD4118,9/8/2024 10:22,10:22,Medium,Heavy,Same-day,Medium,16.36,236.53,287.8,255.37,Stormy,Holiday,5,Out of Stock,388.23,10.82,13.11,167
ORD4119,5/12/2024 11:21,11:21,High,Light,Same-day,Low,18.47,363.77,420.16,397.86,Stormy,None,2,Out of Stock,530.17,14.56,15.99,91
ORD4120,3/10/2024 20:14,20:14,Low,Moderate,Standard,High,49.35,362.76,423.27,471.59,Snowy,None,0,In-stock,509.84,7.73,61.1,179
ORD4121,7/21/2024 12:02,12:02,High,Heavy,Standard,High,12.81,355.47,453.77,537.82,Snowy,Holiday,1,Out of Stock,593.72,9.56,24.53,286
ORD4122,2/24/2024 19:31,19:31,Medium,Heavy,Express,Medium,46.08,344.81,463.63,389.37,Clear,Holiday,5,Low Stock,526.46,9.12,58.76,306
ORD4123,6/17/2024 15:15,15:15,Low,Light,Standard,Low,13.01,48.86,60.46,57.28,Stormy,Holiday,3,Low Stock,81.33,2.34,21.33,44
ORD4124,12/11/2024 8:23,8:23,High,Light,Standard,High,3.02,413.99,555.14,520.84,Clear,Sports Event,4,Low Stock,727.12,11.86,5.83,173
